ID,timestamp,recordtime,sensorId,locationId,battery,humidity,temperature,,
5981538005024760,2/4/2017 19:00:00,2/4/2017 19:00:00,GH006,iSysLab1,3.80,97.90,26.34,,
5534594849832960,2/4/2017 19:00:00,2/4/2017 18:59:59,GH007,iSysLab1,4.04,98.50,24.83,,
5310665992437760,2/4/2017 19:00:00,2/4/2017 18:59:50,GH008,iSysLab1,3.99,99.90,24.88,,
5959991630495740,2/4/2017 19:00:00,2/4/2017 18:59:52,GH009,iSysLab1,3.92,97.36,24.68,,
5429545989570560,2/4/2017 19:30:00,2/4/2017 19:29:57,GH003,iSysLab1,4.08,96.12,25.01,,
5992495942991870,2/4/2017 19:30:00,2/4/2017 19:29:33,GH005,iSysLab1,4.11,57.81,24.44,,
4860897017200640,2/4/2017 19:30:00,2/4/2017 19:29:56,GH006,iSysLab1,3.80,97.90,26.17,,
6522941583917050,2/4/2017 19:30:00,2/4/2017 19:30:00,GH007,iSysLab1,4.04,98.50,24.67,,
6072133092376570,2/4/2017 19:30:00,2/4/2017 19:29:43,GH008,iSysLab1,3.99,99.90,24.73,,
5594964104839160,2/4/2017 19:30:00,2/4/2017 19:29:45,GH009,iSysLab1,3.91,97.39,24.55,,
4578046442995710,2/4/2017 20:00:00,2/4/2017 19:59:58,GH003,iSysLab1,4.08,96.20,24.96,,
6618740024147960,2/4/2017 20:00:00,2/4/2017 19:59:52,GH005,iSysLab1,4.11,57.90,24.35,,
5215075992338430,2/4/2017 20:00:00,2/4/2017 19:59:58,GH006,iSysLab1,3.80,97.90,26.07,,
4849426233294840,2/4/2017 20:00:00,2/4/2017 20:00:00,GH007,iSysLab1,4.04,98.50,24.60,,
5846059435687930,2/4/2017 20:00:00,2/4/2017 19:59:51,GH008,iSysLab1,3.98,99.90,24.64,,
6457812699840510,2/4/2017 20:00:00,2/4/2017 19:59:54,GH009,iSysLab1,3.91,97.31,24.49,,
4521840756129790,2/4/2017 20:30:00,2/4/2017 20:30:02,GH003,iSysLab1,4.08,96.24,24.87,,
4967742381752320,2/4/2017 20:30:00,2/4/2017 20:29:59,GH005,iSysLab1,4.10,57.94,24.29,,
5720289371488250,2/4/2017 20:30:00,2/4/2017 20:30:02,GH006,iSysLab1,3.80,97.90,25.97,,
4898450332188670,2/4/2017 20:30:00,2/4/2017 20:30:01,GH007,iSysLab1,4.04,98.50,24.76,,
5703946349838330,2/4/2017 20:30:00,2/4/2017 20:30:02,GH008,iSysLab1,3.98,99.90,24.82,,
5328642578055160,2/4/2017 20:30:00,2/4/2017 20:30:00,GH009,iSysLab1,3.91,97.33,24.40,,
6101644349538300,2/4/2017 21:00:00,2/4/2017 21:00:01,GH003,iSysLab1,4.08,96.07,24.87,,
5538694396116990,2/4/2017 21:00:00,2/4/2017 21:00:02,GH005,iSysLab1,4.10,57.76,24.28,,
4760538663878650,2/4/2017 21:00:00,2/4/2017 21:00:00,GH006,iSysLab1,3.80,97.90,25.93,,
5843173217665020,2/4/2017 21:00:00,2/4/2017 21:00:02,GH007,iSysLab1,4.04,98.50,24.68,,
6749514396336120,2/4/2017 21:00:00,2/4/2017 21:00:04,GH008,iSysLab1,3.98,99.90,24.73,,
5530692335173630,2/4/2017 21:00:00,2/4/2017 21:00:02,GH009,iSysLab1,3.91,97.10,24.44,,
6664594302959610,2/4/2017 21:30:00,2/4/2017 21:30:02,GH003,iSysLab1,4.08,95.81,25.02,,
4623900721807360,2/4/2017 21:30:00,2/4/2017 21:30:02,GH005,iSysLab1,4.10,57.51,24.39,,
4615898660864000,2/4/2017 21:30:00,2/4/2017 21:30:02,GH006,iSysLab1,3.80,97.90,26.01,,
4873554822692860,2/4/2017 21:30:00,2/4/2017 21:30:04,GH007,iSysLab1,4.03,98.50,24.73,,
5493327998746620,2/4/2017 21:30:00,2/4/2017 21:30:02,GH008,iSysLab1,3.98,99.90,24.70,,
4875864441356280,2/4/2017 21:30:00,2/4/2017 21:30:02,GH009,iSysLab1,3.91,96.86,24.57,,
5704434231279610,2/4/2017 22:00:00,2/4/2017 22:00:04,GH003,iSysLab1,4.08,95.79,25.10,,
6306485566963710,2/4/2017 22:00:00,2/4/2017 22:00:03,GH005,iSysLab1,4.10,57.32,24.49,,
4998748287533050,2/4/2017 22:00:00,2/4/2017 22:00:03,GH006,iSysLab1,3.80,97.90,26.10,,
4578534324436990,2/4/2017 22:00:00,2/4/2017 22:00:03,GH007,iSysLab1,4.03,98.50,24.80,,
5323488617299960,2/4/2017 22:00:00,2/4/2017 22:00:01,GH008,iSysLab1,3.98,99.90,24.72,,
6449388524142590,2/4/2017 22:00:00,2/4/2017 22:00:02,GH009,iSysLab1,3.91,96.75,24.70,,
4622985491120120,2/4/2017 22:30:00,2/4/2017 22:30:06,GH003,iSysLab1,4.07,96.24,25.00,,
4801535871549440,2/4/2017 22:30:00,2/4/2017 22:30:04,GH005,iSysLab1,4.10,57.53,24.39,,
6238786547613690,2/4/2017 22:30:00,2/4/2017 22:30:00,GH006,iSysLab1,3.80,97.90,26.02,,
6144727703355390,2/4/2017 22:30:00,2/4/2017 22:30:04,GH007,iSysLab1,4.03,98.50,24.81,,
5035476968800250,2/4/2017 22:30:00,2/4/2017 22:30:01,GH008,iSysLab1,3.98,99.90,24.80,,
6507319043031040,2/4/2017 22:30:00,2/4/2017 22:30:04,GH009,iSysLab1,3.91,97.26,24.59,,
4581757294739450,2/4/2017 23:00:00,2/4/2017 23:00:00,GH003,iSysLab1,4.07,96.84,24.67,,
5073858675605500,2/4/2017 23:00:00,2/4/2017 23:00:02,GH005,iSysLab1,4.10,58.28,24.09,,
5418142046093310,2/4/2017 23:00:00,2/4/2017 22:59:58,GH006,iSysLab1,3.80,97.90,25.76,,
4963181126483960,2/4/2017 23:00:00,2/4/2017 23:00:01,GH007,iSysLab1,4.03,98.50,24.58,,
6707677656776700,2/4/2017 23:00:00,2/4/2017 23:00:02,GH008,iSysLab1,3.98,99.90,24.67,,
5416219108704250,2/4/2017 23:00:00,2/4/2017 23:00:00,GH009,iSysLab1,3.91,97.87,24.25,,
4544237668401150,2/4/2017 23:30:00,2/4/2017 23:29:54,GH003,iSysLab1,4.07,96.99,24.40,,
5657740152143870,2/4/2017 23:30:00,2/4/2017 23:29:59,GH005,iSysLab1,4.10,58.77,23.83,,
4803315732840440,2/4/2017 23:30:00,2/4/2017 23:29:53,GH006,iSysLab1,3.79,97.90,25.49,,
6594225558781950,2/4/2017 23:30:00,2/4/2017 23:29:58,GH007,iSysLab1,4.03,98.50,24.31,,
5882536056061950,2/4/2017 23:30:00,2/4/2017 23:30:00,GH008,iSysLab1,3.98,99.90,24.46,,
5861026859843580,2/4/2017 23:30:00,2/4/2017 23:29:58,GH009,iSysLab1,3.91,97.97,23.98,,
6687598147796990,2/5/2017 0:00:00,2/5/2017 0:00:04,GH003,iSysLab1,4.07,96.38,24.45,,
5366265686261760,2/5/2017 0:00:00,2/5/2017 0:00:00,GH005,iSysLab1,4.10,58.30,23.87,,
5394361617481720,2/5/2017 0:00:00,2/4/2017 23:59:55,GH006,iSysLab1,3.79,97.90,25.47,,
5664878656225280,2/5/2017 0:00:00,2/4/2017 23:59:58,GH007,iSysLab1,4.02,98.50,24.37,,
6423976813264890,2/5/2017 0:00:00,2/5/2017 0:00:00,GH008,iSysLab1,3.98,99.90,24.42,,
5101928702803960,2/5/2017 0:00:00,2/5/2017 0:00:00,GH009,iSysLab1,3.91,97.18,24.07,,
5687330866200570,2/5/2017 0:30:00,2/5/2017 0:30:13,GH003,iSysLab1,4.07,91.95,26.20,,
5358301072064510,2/5/2017 0:30:00,2/5/2017 0:30:14,GH005,iSysLab1,4.10,59.53,25.46,,
4690674175705080,2/5/2017 0:30:00,2/5/2017 0:30:07,GH006,iSysLab1,3.79,97.66,26.52,,
5764219907604480,2/5/2017 0:30:00,2/5/2017 0:30:11,GH007,iSysLab1,4.02,94.93,26.19,,
6593310328094720,2/5/2017 0:30:00,2/5/2017 0:30:05,GH008,iSysLab1,3.98,98.82,25.39,,
5383403679514620,2/5/2017 0:30:00,2/5/2017 0:30:17,GH009,iSysLab1,3.91,91.99,25.95,,
5951612551954430,2/5/2017 1:00:00,2/5/2017 1:00:40,GH003,iSysLab1,4.07,79.92,30.58,,
4679716237737980,2/5/2017 1:00:00,2/5/2017 1:00:35,GH005,iSysLab1,4.10,77.10,29.32,,
6270607155003390,2/5/2017 1:00:00,2/5/2017 1:00:24,GH006,iSysLab1,3.79,92.81,29.25,,
5326672932896760,2/5/2017 1:00:00,2/5/2017 1:00:27,GH007,iSysLab1,4.03,83.76,30.36,,
4651646210539520,2/5/2017 1:00:00,2/5/2017 1:00:16,GH008,iSysLab1,3.98,92.86,27.87,,
5038111125929980,2/5/2017 1:00:00,2/5/2017 1:00:54,GH009,iSysLab1,3.91,78.81,30.73,,
5769985766981630,2/5/2017 1:30:00,2/5/2017 1:30:39,GH003,iSysLab1,4.06,69.70,33.66,,
5609063140294650,2/5/2017 1:30:00,2/5/2017 1:30:43,GH005,iSysLab1,4.10,81.16,32.89,,
6327169861025790,2/5/2017 1:30:00,2/5/2017 1:30:36,GH006,iSysLab1,3.79,87.19,30.85,,
5275481620348920,2/5/2017 1:30:00,2/5/2017 1:30:26,GH007,iSysLab1,4.03,74.54,33.47,,
5214596163960830,2/5/2017 1:30:00,2/5/2017 1:30:20,GH008,iSysLab1,3.97,84.23,30.76,,
6087091121291260,2/5/2017 1:30:00,2/5/2017 1:30:53,GH009,iSysLab1,3.91,69.32,33.95,,
5685104999399420,2/5/2017 2:00:00,2/5/2017 2:00:16,GH003,iSysLab1,4.06,66.49,34.54,,
6343463490551800,2/5/2017 2:00:00,2/5/2017 2:00:14,GH005,iSysLab1,4.10,78.95,33.61,,
4989419618566140,2/5/2017 2:00:00,2/5/2017 2:00:15,GH006,iSysLab1,3.79,85.04,31.30,,
4810489401966590,2/5/2017 2:00:00,2/5/2017 2:00:15,GH007,iSysLab1,4.03,72.92,33.80,,
5682795380736000,2/5/2017 2:00:00,2/5/2017 2:00:06,GH008,iSysLab1,3.98,84.68,30.41,,
6217864285519870,2/5/2017 2:00:00,2/5/2017 2:00:13,GH009,iSysLab1,3.91,67.52,34.42,,
4892812382306300,2/5/2017 2:30:00,2/5/2017 2:30:57,GH003,iSysLab1,4.07,51.39,42.08,,
5170312903655420,2/5/2017 2:30:00,2/5/2017 2:30:31,GH004,iSysLab1,3.83,50.17,34.38,,
6605062298140670,2/5/2017 2:30:00,2/5/2017 2:30:50,GH005,iSysLab1,4.10,65.71,40.70,,
5479162391298040,2/5/2017 2:30:00,2/5/2017 2:30:31,GH006,iSysLab1,3.80,75.58,34.82,,
6300377318162430,2/5/2017 2:30:00,2/5/2017 2:30:40,GH007,iSysLab1,4.03,56.90,41.87,,
4609347493560320,2/5/2017 2:30:00,2/5/2017 2:30:32,GH008,iSysLab1,3.98,70.94,36.29,,
5552369571987450,2/5/2017 2:30:00,2/5/2017 2:30:56,GH009,iSysLab1,3.91,53.47,41.31,,
4888837926944760,2/5/2017 3:00:00,2/5/2017 3:02:58,GH003,iSysLab1,4.06,45.50,45.58,,
6018712289148920,2/5/2017 3:00:00,2/5/2017 3:00:30,GH004,iSysLab1,3.83,74.95,36.76,,
5661839698427900,2/5/2017 3:00:00,2/5/2017 3:02:28,GH005,iSysLab1,4.10,60.51,42.84,,
6045694884315130,2/5/2017 3:00:00,2/5/2017 3:00:23,GH006,iSysLab1,3.80,70.42,36.90,,
6068173266747390,2/5/2017 3:00:00,2/5/2017 3:01:43,GH007,iSysLab1,4.03,55.01,43.11,,
5735247400402940,2/5/2017 3:00:00,2/5/2017 3:00:35,GH008,iSysLab1,3.97,64.76,39.46,,
4925560836849660,2/5/2017 3:00:00,2/5/2017 3:02:45,GH009,iSysLab1,3.91,48.51,44.38,,
5810875063599100,2/5/2017 3:30:00,2/5/2017 3:30:05,GH003,iSysLab1,4.07,52.43,40.44,,
6059021094092800,2/5/2017 3:30:00,2/5/2017 3:29:44,GH004,iSysLab1,3.83,62.33,33.89,,
5848394689937400,2/5/2017 3:30:00,2/5/2017 3:33:58,GH005,iSysLab1,4.10,62.84,41.28,,
4775474949521400,2/5/2017 3:30:00,2/5/2017 3:30:28,GH006,iSysLab1,3.80,76.04,34.18,,
5455762335727610,2/5/2017 3:30:00,2/5/2017 3:32:30,GH007,iSysLab1,4.04,59.04,40.20,,
5798477640499200,2/5/2017 3:30:00,2/5/2017 3:29:37,GH008,iSysLab1,3.98,74.96,34.08,,
6632903081459710,2/5/2017 3:30:00,2/5/2017 3:29:51,GH009,iSysLab1,3.91,54.97,39.60,,
4637575897677820,2/5/2017 4:00:00,2/5/2017 4:01:34,GH003,iSysLab1,4.07,38.59,51.15,,
5228991015288830,2/5/2017 4:00:00,2/5/2017 4:00:15,GH004,iSysLab1,3.84,74.87,39.57,,
6354890922131450,2/5/2017 4:00:00,2/5/2017 4:02:35,GH005,iSysLab1,4.10,46.49,52.45,,
5948726333931520,2/5/2017 4:00:00,2/5/2017 4:01:01,GH006,iSysLab1,3.80,62.96,39.96,,
6581662242570240,2/5/2017 4:00:00,2/5/2017 4:01:01,GH007,iSysLab1,4.04,45.69,49.88,,
5321323148476410,2/5/2017 4:00:00,2/5/2017 4:00:11,GH008,iSysLab1,3.98,67.76,38.59,,
5045197956186110,2/5/2017 4:00:00,2/5/2017 4:00:37,GH009,iSysLab1,3.91,40.65,50.30,,
6621971047514110,2/5/2017 4:30:00,2/5/2017 4:31:16,GH003,iSysLab1,4.08,39.31,50.39,,
4890822470270970,2/5/2017 4:30:00,2/5/2017 4:31:31,GH004,iSysLab1,3.84,74.23,39.16,,
5496071140671480,2/5/2017 4:30:00,2/5/2017 4:30:40,GH005,iSysLab1,4.11,47.85,50.61,,
6624938467262460,2/5/2017 4:30:00,2/5/2017 4:30:23,GH007,iSysLab1,4.05,46.94,48.59,,
6298197353824250,2/5/2017 4:30:00,2/5/2017 4:29:57,GH008,iSysLab1,3.99,68.03,38.37,,
6165748078608380,2/5/2017 5:00:00,2/5/2017 4:59:15,GH003,iSysLab1,4.09,46.76,43.93,,
5602798125187070,2/5/2017 5:00:00,2/5/2017 4:59:26,GH004,iSysLab1,3.84,72.45,34.49,,
5098889745006590,2/5/2017 5:00:00,2/5/2017 4:59:14,GH005,iSysLab1,4.11,53.77,45.59,,
6373825017020410,2/5/2017 5:00:00,2/5/2017 4:59:50,GH006,iSysLab1,3.80,66.17,38.42,,
5385776380510200,2/5/2017 5:00:00,2/5/2017 4:59:47,GH007,iSysLab1,4.05,52.95,43.84,,
6216787590905850,2/5/2017 5:00:00,2/5/2017 4:59:49,GH008,iSysLab1,3.99,67.93,38.08,,
5451787880366080,2/5/2017 5:00:00,2/5/2017 4:58:55,GH009,iSysLab1,3.92,43.77,47.24,,
6499339262230520,2/5/2017 5:30:00,2/5/2017 5:30:47,GH003,iSysLab1,4.09,37.81,51.14,,
5488510790270970,2/5/2017 5:30:00,2/5/2017 5:30:28,GH004,iSysLab1,3.84,78.35,37.05,,
5877974800793600,2/5/2017 5:30:00,2/5/2017 5:30:47,GH005,iSysLab1,4.12,45.35,52.85,,
4682088938733560,2/5/2017 5:30:00,2/5/2017 5:30:50,GH006,iSysLab1,3.81,63.33,39.91,,
6689108768325630,2/5/2017 5:30:00,2/5/2017 5:30:46,GH007,iSysLab1,4.06,41.95,52.13,,
4947516038578170,2/5/2017 5:30:00,2/5/2017 5:30:11,GH008,iSysLab1,3.99,54.85,45.54,,
6728698032029690,2/5/2017 5:30:00,2/5/2017 5:30:51,GH009,iSysLab1,3.92,38.32,51.82,,
5315024847372280,2/5/2017 6:00:00,2/5/2017 6:00:22,GH003,iSysLab1,4.09,38.93,49.64,,
4966450133467130,2/5/2017 6:00:00,2/5/2017 6:00:07,GH004,iSysLab1,3.84,79.37,37.00,,
6581852294873080,2/5/2017 6:00:00,2/5/2017 6:00:40,GH005,iSysLab1,4.12,45.01,52.72,,
5285444736516090,2/5/2017 6:00:00,2/5/2017 6:00:22,GH006,iSysLab1,3.81,63.39,39.61,,
5966579976110080,2/5/2017 6:00:00,2/5/2017 6:00:38,GH007,iSysLab1,4.07,41.89,51.76,,
4954052710367230,2/5/2017 6:00:00,2/5/2017 6:00:07,GH008,iSysLab1,3.99,55.87,44.79,,
4581277466361850,2/5/2017 6:00:00,2/5/2017 6:00:18,GH009,iSysLab1,3.92,39.26,50.51,,
5403630022688760,2/5/2017 6:30:00,2/5/2017 6:29:13,GH003,iSysLab1,4.10,47.75,42.57,,
6016722377113600,2/5/2017 6:30:00,2/5/2017 6:29:10,GH005,iSysLab1,4.13,55.25,44.03,,
6126646696345600,2/5/2017 6:30:00,2/5/2017 6:29:19,GH006,iSysLab1,3.82,70.07,36.30,,
6529529929531390,2/5/2017 6:30:00,2/5/2017 6:29:28,GH007,iSysLab1,4.07,53.74,42.66,,
5807988845576190,2/5/2017 6:30:00,2/5/2017 6:29:50,GH008,iSysLab1,3.99,68.07,37.73,,
6270127326625790,2/5/2017 6:30:00,2/5/2017 6:29:01,GH009,iSysLab1,3.93,48.45,42.78,,
5505223313326080,2/5/2017 7:00:00,2/5/2017 6:57:46,GH003,iSysLab1,4.10,50.09,41.89,,
4669751913611260,2/5/2017 7:00:00,2/5/2017 6:58:15,GH004,iSysLab1,3.85,72.91,34.16,,
5003969759805440,2/5/2017 7:00:00,2/5/2017 6:59:13,GH005,iSysLab1,4.13,58.20,43.01,,
5119845427314680,2/5/2017 7:00:00,2/5/2017 6:59:25,GH006,iSysLab1,3.82,72.45,36.29,,
5655574683320320,2/5/2017 7:00:00,2/5/2017 6:59:33,GH007,iSysLab1,4.08,55.78,42.25,,
4699942580912120,2/5/2017 7:00:00,2/5/2017 7:00:01,GH008,iSysLab1,3.99,69.58,37.65,,
5935312614195200,2/5/2017 7:00:00,2/5/2017 6:59:31,GH009,iSysLab1,3.93,49.69,42.72,,
5825842487754750,2/5/2017 7:30:00,2/5/2017 7:26:48,GH003,iSysLab1,4.11,46.31,44.62,,
5453772423692280,2/5/2017 7:30:00,2/5/2017 7:30:13,GH004,iSysLab1,3.85,75.03,35.87,,
4668675218997240,2/5/2017 7:30:00,2/5/2017 7:30:29,GH005,iSysLab1,4.14,52.98,46.72,,
6092350040309760,2/5/2017 7:30:00,2/5/2017 7:29:10,GH006,iSysLab1,3.82,68.64,37.74,,
6388792441176060,2/5/2017 7:30:00,2/5/2017 7:29:24,GH007,iSysLab1,4.09,49.18,46.67,,
5338424902942720,2/5/2017 7:30:00,2/5/2017 7:30:21,GH008,iSysLab1,4.00,61.53,42.03,,
6224789651849210,2/5/2017 7:30:00,2/5/2017 7:29:27,GH009,iSysLab1,3.93,45.43,45.85,,
5200525851099130,2/5/2017 8:00:00,2/5/2017 7:58:39,GH003,iSysLab1,4.11,50.33,41.59,,
4542862070906880,2/5/2017 8:00:00,2/5/2017 8:00:05,GH004,iSysLab1,3.85,75.81,34.87,,
5033549870661630,2/5/2017 8:00:00,2/5/2017 7:59:55,GH005,iSysLab1,4.14,58.91,42.50,,
6079952617209850,2/5/2017 8:00:00,2/5/2017 8:00:14,GH007,iSysLab1,4.09,55.55,41.88,,
5988652349915130,2/5/2017 8:00:00,2/5/2017 8:00:50,GH008,iSysLab1,4.00,69.00,37.49,,
6660999012679680,2/5/2017 8:00:00,2/5/2017 8:00:06,GH009,iSysLab1,3.93,50.60,42.04,,
5794575125839870,2/5/2017 8:30:00,2/5/2017 8:27:19,GH003,iSysLab1,4.12,48.72,42.72,,
5668761977749500,2/5/2017 8:30:00,2/5/2017 8:30:23,GH004,iSysLab1,3.86,75.99,37.35,,
5566919713226750,2/5/2017 8:30:00,2/5/2017 8:29:41,GH005,iSysLab1,4.14,56.77,43.97,,
5056949926232060,2/5/2017 8:30:00,2/5/2017 8:30:30,GH006,iSysLab1,3.83,66.61,38.44,,
4838370450604030,2/5/2017 8:30:00,2/5/2017 8:30:28,GH007,iSysLab1,4.10,50.54,45.22,,
5425702396493820,2/5/2017 8:30:00,2/5/2017 8:31:45,GH008,iSysLab1,4.00,62.62,40.85,,
6464324809785340,2/5/2017 8:30:00,2/5/2017 8:29:58,GH009,iSysLab1,3.94,49.00,43.08,,
4590429639016440,2/5/2017 9:00:00,2/5/2017 9:00:23,GH004,iSysLab1,3.86,72.98,39.48,,
5596499824082940,2/5/2017 9:00:00,2/5/2017 9:00:44,GH005,iSysLab1,4.14,54.61,45.12,,
6273094746374140,2/5/2017 9:00:00,2/5/2017 9:00:19,GH006,iSysLab1,3.83,57.50,42.31,,
5746205338370040,2/5/2017 9:00:00,2/5/2017 9:00:31,GH007,iSysLab1,4.10,46.85,47.52,,
6579672330534910,2/5/2017 9:00:00,2/5/2017 9:01:17,GH008,iSysLab1,4.01,61.51,41.09,,
5910723255336960,2/5/2017 9:30:00,2/5/2017 9:29:49,GH003,iSysLab1,4.12,48.74,42.35,,
6357525079261180,2/5/2017 9:30:00,2/5/2017 9:29:30,GH004,iSysLab1,3.86,78.24,36.64,,
5718109407150080,2/5/2017 9:30:00,2/5/2017 9:29:45,GH005,iSysLab1,4.15,60.37,41.18,,
5029575415300090,2/5/2017 9:30:00,2/5/2017 9:29:48,GH007,iSysLab1,4.11,52.15,43.47,,
5828068354555900,2/5/2017 9:30:00,2/5/2017 9:29:50,GH008,iSysLab1,4.01,68.84,36.86,,
5563696742924280,2/5/2017 9:30:00,2/5/2017 9:29:53,GH009,iSysLab1,3.94,47.56,43.78,,
4901780408238080,2/5/2017 10:00:00,2/5/2017 9:59:34,GH003,iSysLab1,4.13,51.84,40.10,,
5401320404025340,2/5/2017 10:00:00,2/5/2017 9:59:30,GH004,iSysLab1,3.86,72.53,32.73,,
4950150195707900,2/5/2017 10:00:00,2/5/2017 9:59:18,GH005,iSysLab1,4.15,63.14,39.53,,
6044950781231100,2/5/2017 10:00:00,2/5/2017 9:59:24,GH006,iSysLab1,3.84,69.46,36.62,,
6642902570631160,2/5/2017 10:00:00,2/5/2017 9:59:36,GH007,iSysLab1,4.11,57.82,39.94,,
6441114806517760,2/5/2017 10:00:00,2/5/2017 9:59:27,GH008,iSysLab1,4.00,77.08,33.18,,
4923637899460600,2/5/2017 10:00:00,2/5/2017 9:59:34,GH009,iSysLab1,3.94,53.03,39.91,,
5380364721717240,2/5/2017 10:30:00,2/5/2017 10:29:08,GH003,iSysLab1,4.13,62.54,35.11,,
6218524636741630,2/5/2017 10:30:00,2/5/2017 10:29:50,GH004,iSysLab1,3.86,44.14,30.66,,
4750084981915640,2/5/2017 10:30:00,2/5/2017 10:29:09,GH005,iSysLab1,4.15,74.84,34.80,,
6076050102550520,2/5/2017 10:30:00,2/5/2017 10:29:39,GH006,iSysLab1,3.84,81.88,32.13,,
5875984888758270,2/5/2017 10:30:00,2/5/2017 10:29:23,GH007,iSysLab1,4.11,69.14,34.79,,
4722014954717180,2/5/2017 10:30:00,2/5/2017 10:29:29,GH008,iSysLab1,4.00,83.42,31.28,,
6370938798997500,2/5/2017 10:30:00,2/5/2017 10:29:24,GH009,iSysLab1,3.94,60.06,36.40,,
4963563915444220,2/5/2017 10:36:00,2/5/2017 10:37:00,GH004,iSysLab1,3.86,15.28,29.38,,
5991619769663480,2/5/2017 10:41:00,2/5/2017 10:42:00,GH004,iSysLab1,3.86,99.90,29.00,,
6473673208758270,2/5/2017 11:00:00,2/5/2017 10:59:01,GH003,iSysLab1,4.13,75.19,30.51,,
5728108896321530,2/5/2017 11:00:00,2/5/2017 10:58:56,GH005,iSysLab1,4.15,85.23,30.15,,
6390854025478140,2/5/2017 11:00:00,2/5/2017 10:59:28,GH006,iSysLab1,3.83,87.39,30.24,,
4896081389289470,2/5/2017 11:00:00,2/5/2017 10:59:12,GH007,iSysLab1,4.11,80.34,30.20,,
5847914861559800,2/5/2017 11:00:00,2/5/2017 10:59:39,GH008,iSysLab1,4.00,90.33,29.00,,
5482000827809790,2/5/2017 11:00:00,2/5/2017 10:59:06,GH009,iSysLab1,3.94,73.44,31.19,,
6049537806303230,2/5/2017 11:30:00,2/5/2017 11:27:22,GH003,iSysLab1,4.14,83.41,28.10,,
4983479141924860,2/5/2017 11:30:00,2/5/2017 11:27:08,GH005,iSysLab1,4.15,82.24,27.85,,
6003047201243130,2/5/2017 11:30:00,2/5/2017 11:29:35,GH006,iSysLab1,3.83,91.54,28.80,,
4778313386033150,2/5/2017 11:30:00,2/5/2017 11:27:58,GH007,iSysLab1,4.10,87.43,27.84,,
4883683966189560,2/5/2017 11:30:00,2/5/2017 11:29:00,GH008,iSysLab1,4.00,94.68,27.52,,
5066298325204990,2/5/2017 11:30:00,2/5/2017 11:27:24,GH009,iSysLab1,3.94,83.47,28.10,,
4824824929058810,2/5/2017 12:00:00,2/5/2017 11:55:21,GH003,iSysLab1,4.13,87.24,27.43,,
5592525368721400,2/5/2017 12:00:00,2/5/2017 11:55:01,GH005,iSysLab1,4.15,75.91,27.11,,
5802577186783230,2/5/2017 12:00:00,2/5/2017 11:58:56,GH006,iSysLab1,3.83,91.94,28.82,,
6722589783228410,2/5/2017 12:00:00,2/5/2017 11:56:26,GH007,iSysLab1,4.10,90.55,27.09,,
5660924467740670,2/5/2017 12:00:00,2/5/2017 11:59:58,GH008,iSysLab1,4.00,95.79,27.28,,
5109522876071930,2/5/2017 12:00:00,2/5/2017 11:55:25,GH009,iSysLab1,3.94,88.11,27.14,,
5456145124687870,2/5/2017 12:30:00,2/5/2017 12:27:36,GH003,iSysLab1,4.13,88.19,27.89,,
4523566527676410,2/5/2017 12:30:00,2/5/2017 12:22:47,GH005,iSysLab1,4.15,71.52,27.45,,
4951887241543680,2/5/2017 12:30:00,2/5/2017 12:29:54,GH006,iSysLab1,3.83,92.44,29.25,,
4873684477018110,2/5/2017 12:30:00,2/5/2017 12:29:36,GH008,iSysLab1,4.00,96.94,27.48,,
6513674789322750,2/5/2017 12:30:00,2/5/2017 12:23:22,GH009,iSysLab1,3.94,89.28,27.48,,
4664113963728890,2/5/2017 13:00:00,2/5/2017 12:59:59,GH003,iSysLab1,4.13,90.78,27.62,,
6493701312348160,2/5/2017 13:00:00,2/5/2017 12:57:13,GH005,iSysLab1,4.15,65.25,27.23,,
5927763135430650,2/5/2017 13:00:00,2/5/2017 13:00:00,GH006,iSysLab1,3.83,94.08,29.05,,
4965074535972860,2/5/2017 13:00:00,2/5/2017 13:00:02,GH008,iSysLab1,4.00,98.20,27.24,,
6372449419526140,2/5/2017 13:00:00,2/5/2017 12:51:19,GH009,iSysLab1,3.94,91.68,27.22,,
5724206381662200,2/5/2017 13:30:00,2/5/2017 13:29:59,GH003,iSysLab1,4.13,93.11,27.12,,
5476224633667580,2/5/2017 13:30:00,2/5/2017 13:29:56,GH005,iSysLab1,4.14,60.48,26.77,,
5305896431255550,2/5/2017 13:30:00,2/5/2017 13:29:58,GH006,iSysLab1,3.83,95.69,28.64,,
6602124540510200,2/5/2017 13:30:00,2/5/2017 13:30:43,GH007,iSysLab1,4.10,94.06,26.98,,
6647002116915200,2/5/2017 13:30:00,2/5/2017 13:30:00,GH008,iSysLab1,4.00,99.52,26.75,,
6132357258018810,2/5/2017 13:30:00,2/5/2017 13:27:27,GH009,iSysLab1,3.94,94.56,26.67,,
6695307211440120,2/5/2017 14:00:00,2/5/2017 13:59:55,GH003,iSysLab1,4.13,94.92,26.66,,
6386482822512640,2/5/2017 14:00:00,2/5/2017 13:59:59,GH005,iSysLab1,4.14,57.96,26.37,,
6143784689598460,2/5/2017 14:00:00,2/5/2017 14:00:00,GH006,iSysLab1,3.83,96.91,28.23,,
4731167127371770,2/5/2017 14:00:00,2/5/2017 13:59:59,GH007,iSysLab1,4.10,95.14,26.79,,
